case_id	check_a	check_b	a_pass	b_pass	expected_joint	expected_verdict_class	sample	source_format	family	agency	year	page_a	page_b	command_a	command_b	field_a	field_b	observed_a	observed_b	honest_claim	contract_source	not_abstain	not_repeat
v-shadow-003255	layout-anomaly	ir-diff	0	1	0	SHADOW_B_ONLY	samples/기획재정부/용역보고서/case-00196-74-2017.hwp	hwp	용역보고서	기획재정부	2017	30	29	rhwp layout-anomaly --json	rhwp ir-diff --json	hasSignal	identical	true	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:layout-anomaly|src/main.rs:ir-diff	1	1
v-shadow-003256	layout-anomaly	ir-diff	0	0	0	JOINT_BOTH_FAIL	samples/공정거래위원회/학술논문/case-00196-75-2018.hwpx	hwpx	학술논문	공정거래위원회	2018	32	35	rhwp layout-anomaly --json	rhwp ir-diff --json	hasSignal	identical	true	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:layout-anomaly|src/main.rs:ir-diff	1	1
v-shadow-003257	layout-anomaly	verify-pages	1	1	1	JOINT_PASS	samples/금융위원회/입법예고/case-00196-76-2019.hwp	hwp	입법예고	금융위원회	2019	31	31	rhwp layout-anomaly --json	rhwp verify --expect-pages --json	hasSignal	failCount	false	0	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:layout-anomaly|src/main.rs:verify	1	1
v-shadow-003258	layout-anomaly	verify-pages	1	0	0	SHADOW_A_ONLY	samples/방송통신위원회/보도자료/case-00196-77-2020.hwpx	hwpx	보도자료	방송통신위원회	2020	32	34	rhwp layout-anomaly --json	rhwp verify --expect-pages --json	hasSignal	failCount	false	1	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:layout-anomaly|src/main.rs:verify	1	1
v-shadow-003259	layout-anomaly	verify-pages	0	1	0	SHADOW_B_ONLY	samples/개인정보보호위원회/내부결재/case-00196-78-2021.hwp	hwp	내부결재	개인정보보호위원회	2021	35	33	rhwp layout-anomaly --json	rhwp verify --expect-pages --json	hasSignal	failCount	true	0	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:layout-anomaly|src/main.rs:verify	1	1
v-shadow-003260	layout-anomaly	verify-pages	0	0	0	JOINT_BOTH_FAIL	samples/국민권익위원회/수신문서/case-00196-79-2022.hwpx	hwpx	수신문서	국민권익위원회	2022	37	38	rhwp layout-anomaly --json	rhwp verify --expect-pages --json	hasSignal	failCount	true	1	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:layout-anomaly|src/main.rs:verify	1	1
v-shadow-003261	layout-anomaly	fill-verify	1	1	1	JOINT_PASS	samples/국가인권위원회/발신문서/case-00196-80-2023.hwp	hwp	발신문서	국가인권위원회	2023	35	35	rhwp layout-anomaly --json	rhwp fill-fields --verify --json	hasSignal	verify.identical	false	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:layout-anomaly|src/main.rs:fill-fields	1	1
v-shadow-003262	layout-anomaly	fill-verify	1	0	0	SHADOW_A_ONLY	samples/통계청/회의안건/case-00196-81-2024.hwpx	hwpx	회의안건	통계청	2024	36	42	rhwp layout-anomaly --json	rhwp fill-fields --verify --json	hasSignal	verify.identical	false	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:layout-anomaly|src/main.rs:fill-fields	1	1
v-shadow-003263	layout-anomaly	fill-verify	0	1	0	SHADOW_B_ONLY	samples/기상청/심사평가/case-00196-82-2025.hwp	hwp	심사평가	기상청	2025	40	37	rhwp layout-anomaly --json	rhwp fill-fields --verify --json	hasSignal	verify.identical	true	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:layout-anomaly|src/main.rs:fill-fields	1	1
v-shadow-003264	layout-anomaly	fill-verify	0	0	0	JOINT_BOTH_FAIL	samples/관세청/현장점검/case-00196-83-2026.hwpx	hwpx	현장점검	관세청	2026	39	41	rhwp layout-anomaly --json	rhwp fill-fields --verify --json	hasSignal	verify.identical	true	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:layout-anomaly|src/main.rs:fill-fields	1	1
v-shadow-003265	layout-anomaly	render-diff	1	1	1	JOINT_PASS	samples/검찰청/안전관리/case-00196-84-2016.hwp	hwp	안전관리	검찰청	2016	39	39	rhwp layout-anomaly --json	rhwp render-diff --json	hasSignal	pageCountMismatch	false	false	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:layout-anomaly|src/main.rs:render-diff	1	1
v-shadow-003266	layout-anomaly	render-diff	1	0	0	SHADOW_A_ONLY	samples/경찰청/개인정보/case-00196-85-2017.hwpx	hwpx	개인정보	경찰청	2017	40	45	rhwp layout-anomaly --json	rhwp render-diff --json	hasSignal	pageCountMismatch	false	true	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:layout-anomaly|src/main.rs:render-diff	1	1
v-shadow-003267	layout-anomaly	render-diff	0	1	0	SHADOW_B_ONLY	samples/소방청/정보공개/case-00196-86-2018.hwp	hwp	정보공개	소방청	2018	42	41	rhwp layout-anomaly --json	rhwp render-diff --json	hasSignal	pageCountMismatch	true	false	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:layout-anomaly|src/main.rs:render-diff	1	1
v-shadow-003268	layout-anomaly	render-diff	0	0	0	JOINT_BOTH_FAIL	samples/해양경찰청/민원회신/case-00196-87-2019.hwpx	hwpx	민원회신	해양경찰청	2019	44	44	rhwp layout-anomaly --json	rhwp render-diff --json	hasSignal	pageCountMismatch	true	true	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:layout-anomaly|src/main.rs:render-diff	1	1
v-shadow-003269	layout-anomaly	dump-pages	1	1	1	JOINT_PASS	samples/병무청/훈령별표/case-00196-88-2020.hwp	hwp	훈령별표	병무청	2020	43	43	rhwp layout-anomaly --json	rhwp dump-pages --json	hasSignal	pageCount	false	43	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:layout-anomaly|src/main.rs:dump-pages	1	1
v-shadow-003270	layout-anomaly	dump-pages	1	0	0	SHADOW_A_ONLY	samples/산림청/질의회신/case-00196-89-2021.hwpx	hwpx	질의회신	산림청	2021	44	48	rhwp layout-anomaly --json	rhwp dump-pages --json	hasSignal	pageCount	false	48+1	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:layout-anomaly|src/main.rs:dump-pages	1	1
v-shadow-003271	layout-anomaly	dump-pages	0	1	0	SHADOW_B_ONLY	samples/농촌진흥청/업무계획/case-00196-90-2022.hwp	hwp	업무계획	농촌진흥청	2022	47	45	rhwp layout-anomaly --json	rhwp dump-pages --json	hasSignal	pageCount	true	45	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:layout-anomaly|src/main.rs:dump-pages	1	1
v-shadow-003272	layout-anomaly	dump-pages	0	0	0	JOINT_BOTH_FAIL	samples/중소벤처기업부/점검표/case-00196-91-2023.hwpx	hwpx	점검표	중소벤처기업부	2023	49	52	rhwp layout-anomaly --json	rhwp dump-pages --json	hasSignal	pageCount	true	52+1	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:layout-anomaly|src/main.rs:dump-pages	1	1
v-shadow-003273	layout-anomaly	info	1	1	1	JOINT_PASS	samples/과학기술정보통신부/서식/case-00196-92-2024.hwp	hwp	서식	과학기술정보통신부	2024	47	47	rhwp layout-anomaly --json	rhwp info --json	hasSignal	pageCount	false	47	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:layout-anomaly|src/main.rs:info	1	1
v-shadow-003274	layout-anomaly	info	1	0	0	SHADOW_A_ONLY	samples/문화체육관광부/예규/case-00196-93-2025.hwpx	hwpx	예규	문화체육관광부	2025	48	51	rhwp layout-anomaly --json	rhwp info --json	hasSignal	pageCount	false	51+1	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:layout-anomaly|src/main.rs:info	1	1
v-shadow-003275	layout-anomaly	info	0	1	0	SHADOW_B_ONLY	samples/환경부/지침/case-00196-94-2026.hwp	hwp	지침	환경부	2026	52	49	rhwp layout-anomaly --json	rhwp info --json	hasSignal	pageCount	true	49	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:layout-anomaly|src/main.rs:info	1	1
v-shadow-003276	layout-anomaly	info	0	0	0	JOINT_BOTH_FAIL	samples/해양수산부/공고/case-00196-95-2016.hwpx	hwpx	공고	해양수산부	2016	51	55	rhwp layout-anomaly --json	rhwp info --json	hasSignal	pageCount	true	55+1	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:layout-anomaly|src/main.rs:info	1	1
v-shadow-003277	layout-anomaly	inspect-hidden	1	1	1	JOINT_PASS	samples/법제처/기안문/case-00197-96-2017.hwp	hwp	기안문	법제처	2017	51	51	rhwp layout-anomaly --json	rhwp inspect hidden-text --json	hasSignal	clean	false	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:layout-anomaly|src/main.rs:inspect hidden-text	1	1
v-shadow-003278	layout-anomaly	inspect-hidden	1	0	0	SHADOW_A_ONLY	samples/행정안전부/편람/case-00197-00-2018.hwpx	hwpx	편람	행정안전부	2018	52	54	rhwp layout-anomaly --json	rhwp inspect hidden-text --json	hasSignal	clean	false	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:layout-anomaly|src/main.rs:inspect hidden-text	1	1
v-shadow-003279	layout-anomaly	inspect-hidden	0	1	0	SHADOW_B_ONLY	samples/국세청/시험지/case-00197-01-2019.hwp	hwp	시험지	국세청	2019	54	53	rhwp layout-anomaly --json	rhwp inspect hidden-text --json	hasSignal	clean	true	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:layout-anomaly|src/main.rs:inspect hidden-text	1	1
v-shadow-003280	layout-anomaly	inspect-hidden	0	0	0	JOINT_BOTH_FAIL	samples/대법원/훈령/case-00197-02-2020.hwpx	hwpx	훈령	대법원	2020	3	5	rhwp layout-anomaly --json	rhwp inspect hidden-text --json	hasSignal	clean	true	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:layout-anomaly|src/main.rs:inspect hidden-text	1	1
v-shadow-003281	layout-anomaly	inspect-injection	1	1	1	JOINT_PASS	samples/특허청/고시/case-00197-03-2021.hwp	hwp	고시	특허청	2021	2	2	rhwp layout-anomaly --json	rhwp inspect injection --json	hasSignal	clean	false	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:layout-anomaly|src/main.rs:inspect injection	1	1
v-shadow-003282	layout-anomaly	inspect-injection	1	0	0	SHADOW_A_ONLY	samples/교육부/공고문/case-00197-04-2022.hwpx	hwpx	공고문	교육부	2022	3	9	rhwp layout-anomaly --json	rhwp inspect injection --json	hasSignal	clean	false	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:layout-anomaly|src/main.rs:inspect injection	1	1
v-shadow-003283	layout-anomaly	inspect-injection	0	1	0	SHADOW_B_ONLY	samples/보건복지부/회의록/case-00197-05-2023.hwp	hwp	회의록	보건복지부	2023	6	4	rhwp layout-anomaly --json	rhwp inspect injection --json	hasSignal	clean	true	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:layout-anomaly|src/main.rs:inspect injection	1	1
v-shadow-003284	layout-anomaly	inspect-injection	0	0	0	JOINT_BOTH_FAIL	samples/국토교통부/예산서/case-00197-06-2024.hwpx	hwpx	예산서	국토교통부	2024	8	8	rhwp layout-anomaly --json	rhwp inspect injection --json	hasSignal	clean	true	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:layout-anomaly|src/main.rs:inspect injection	1	1
v-shadow-003285	layout-anomaly	inspect-unicode	1	1	1	JOINT_PASS	samples/고용노동부/결산서/case-00197-07-2025.hwp	hwp	결산서	고용노동부	2025	6	6	rhwp layout-anomaly --json	rhwp inspect unicode --json	hasSignal	clean	false	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:layout-anomaly|src/main.rs:inspect unicode	1	1
v-shadow-003286	layout-anomaly	inspect-unicode	1	0	0	SHADOW_A_ONLY	samples/외교부/계약서/case-00197-08-2026.hwpx	hwpx	계약서	외교부	2026	7	12	rhwp layout-anomaly --json	rhwp inspect unicode --json	hasSignal	clean	false	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:layout-anomaly|src/main.rs:inspect unicode	1	1
v-shadow-003287	layout-anomaly	inspect-unicode	0	1	0	SHADOW_B_ONLY	samples/기획재정부/용역보고서/case-00197-09-2016.hwp	hwp	용역보고서	기획재정부	2016	11	8	rhwp layout-anomaly --json	rhwp inspect unicode --json	hasSignal	clean	true	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:layout-anomaly|src/main.rs:inspect unicode	1	1
v-shadow-003288	layout-anomaly	inspect-unicode	0	0	0	JOINT_BOTH_FAIL	samples/공정거래위원회/학술논문/case-00197-10-2017.hwpx	hwpx	학술논문	공정거래위원회	2017	10	11	rhwp layout-anomaly --json	rhwp inspect unicode --json	hasSignal	clean	true	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:layout-anomaly|src/main.rs:inspect unicode	1	1
v-shadow-003289	layout-anomaly	inspect-watermark	1	1	1	JOINT_PASS	samples/금융위원회/입법예고/case-00197-11-2018.hwp	hwp	입법예고	금융위원회	2018	10	10	rhwp layout-anomaly --json	rhwp inspect watermark --json	hasSignal	clean	false	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:layout-anomaly|src/main.rs:inspect watermark	1	1
v-shadow-003290	layout-anomaly	inspect-watermark	1	0	0	SHADOW_A_ONLY	samples/방송통신위원회/보도자료/case-00197-12-2019.hwpx	hwpx	보도자료	방송통신위원회	2019	11	15	rhwp layout-anomaly --json	rhwp inspect watermark --json	hasSignal	clean	false	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:layout-anomaly|src/main.rs:inspect watermark	1	1
v-shadow-003291	layout-anomaly	inspect-watermark	0	1	0	SHADOW_B_ONLY	samples/개인정보보호위원회/내부결재/case-00197-13-2020.hwp	hwp	내부결재	개인정보보호위원회	2020	13	12	rhwp layout-anomaly --json	rhwp inspect watermark --json	hasSignal	clean	true	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:layout-anomaly|src/main.rs:inspect watermark	1	1
v-shadow-003292	layout-anomaly	inspect-watermark	0	0	0	JOINT_BOTH_FAIL	samples/국민권익위원회/수신문서/case-00197-14-2021.hwpx	hwpx	수신문서	국민권익위원회	2021	15	19	rhwp layout-anomaly --json	rhwp inspect watermark --json	hasSignal	clean	true	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:layout-anomaly|src/main.rs:inspect watermark	1	1
v-shadow-003293	layout-anomaly	replay	1	1	1	JOINT_PASS	samples/국가인권위원회/발신문서/case-00197-15-2022.hwp	hwp	발신문서	국가인권위원회	2022	14	14	rhwp layout-anomaly --json	rhwp replay --json	hasSignal	reproduced	false	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:layout-anomaly|src/main.rs:replay	1	1
v-shadow-003294	layout-anomaly	replay	1	0	0	SHADOW_A_ONLY	samples/통계청/회의안건/case-00197-16-2023.hwpx	hwpx	회의안건	통계청	2023	15	18	rhwp layout-anomaly --json	rhwp replay --json	hasSignal	reproduced	false	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:layout-anomaly|src/main.rs:replay	1	1
v-shadow-003295	layout-anomaly	replay	0	1	0	SHADOW_B_ONLY	samples/기상청/심사평가/case-00197-17-2024.hwp	hwp	심사평가	기상청	2024	18	16	rhwp layout-anomaly --json	rhwp replay --json	hasSignal	reproduced	true	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:layout-anomaly|src/main.rs:replay	1	1
v-shadow-003296	layout-anomaly	replay	0	0	0	JOINT_BOTH_FAIL	samples/관세청/현장점검/case-00197-18-2025.hwpx	hwpx	현장점검	관세청	2025	20	22	rhwp layout-anomaly --json	rhwp replay --json	hasSignal	reproduced	true	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:layout-anomaly|src/main.rs:replay	1	1
v-shadow-003297	layout-anomaly	audit	1	1	1	JOINT_PASS	samples/검찰청/안전관리/case-00197-19-2026.hwp	hwp	안전관리	검찰청	2026	18	18	rhwp layout-anomaly --json	rhwp audit --json	hasSignal	valid	false	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:layout-anomaly|src/main.rs:audit	1	1
v-shadow-003298	layout-anomaly	audit	1	0	0	SHADOW_A_ONLY	samples/경찰청/개인정보/case-00197-20-2016.hwpx	hwpx	개인정보	경찰청	2016	19	21	rhwp layout-anomaly --json	rhwp audit --json	hasSignal	valid	false	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:layout-anomaly|src/main.rs:audit	1	1
