case_id	plan	expect_sha	reproduced	tool_version	verdict	mode	source	plan_sha256	output_sha256	expected_tool_version	input_path	action	exit_class	labor_accepted	evidence_kind	implementer_claim	sha_defect	family
v-replay-111554	{"planVersion":"1.0","input":"samples/법무부/훈령-111554.hwp","output":"out/법무부/훈령-111554-vreplay.hwp","steps":[{"action":"replace_text","find":"3월 31일","replace":"2026년 2차"}]}	876a9745e7b04bdc9c6495b3101be1c73a35a22bc1a8e190859957ab143db5cb	1	0.8.3	TOOL_VERSION_MISMATCH	verify	replay	8306842a2426183d6923c7ef04f29e9b2f4a6070750272ddefa42fb667d7cc67	876a9745e7b04bdc9c6495b3101be1c73a35a22bc1a8e190859957ab143db5cb	0.8.0	samples/법무부/훈령-111554.hwp	replace_text	3	0	reproduced_field	법무부 훈령 건(#111553)은 구현자가 끝났다고 썼다. 가족=TOOL_VERSION_MISMATCH. 이 문장은 판정에 쓰지 않는다.		TOOL_VERSION_MISMATCH
v-replay-111555		794301498ff9a7a87a3d919f2733e63c50940dc7b24786e03c049f39fee1404f	1	0.8.2	NO_PLAN	verify	replay		2cc2d2a1fc0c3a4c8b157d735af0be7260cc1cceaa4a3add6d9ec11b2dfad9fd	0.8.2		missing	2	0	none	교육부 훈령 건(#111554)은 구현자가 끝났다고 썼다. 가족=NO_PLAN. 이 문장은 판정에 쓰지 않는다.		NO_PLAN
v-replay-111556	{"planVersion":"1.0","input":"samples/국방부/훈령-111556.hwpx","output":"out/국방부/훈령-111556-vreplay.hwpx","steps":[{"action":"replace_text","find":"붙임 1. 과업지시서","replace":"4월 15일"}]}	3ff59f803b297eb0d65318f1d2a28488cc593c1bcbb20360511a3caa8256d154	1	0.8.1	LABOR_ACCEPTED	verify	replay	2243432c0aefbb4233508282cb88b2f4a256862a89872b690423428fdc9b6954	3ff59f803b297eb0d65318f1d2a28488cc593c1bcbb20360511a3caa8256d154	0.8.1	samples/국방부/훈령-111556.hwpx	replace_text	0	1	reproduced_field	국방부 훈령 건(#111555)은 구현자가 끝났다고 썼다. 가족=LABOR_ACCEPTED. 이 문장은 판정에 쓰지 않는다.		LABOR_ACCEPTED
v-replay-111557	{"planVersion":"1.0","input":"samples/보건복지부/훈령-111557.hwp","output":"out/보건복지부/훈령-111557-vreplay.hwp","steps":[{"action":"replace_text","find":"수신자 내부결재","replace":"4월 15일"}]}	2c95595f8575a28aba56f767166b07a4bf7ec19b565a1fb7f482c2a133c9698a	0	0.8.0	LABOR_REJECTED	verify	replay	e1fb7679437c5718d5662fbf0fb5a3b544899caef002e344f383f7e3f7d2acbd	586f4427a4b62c18a364ac1854753cf2867f791d29a38d7362f33fe17cbcf540	0.8.0	samples/보건복지부/훈령-111557.hwp	replace_text	3	0	reproduced_field	보건복지부 훈령 건(#111556)은 구현자가 끝났다고 썼다. 가족=LABOR_REJECTED. 이 문장은 판정에 쓰지 않는다.		LABOR_REJECTED
v-replay-111558	{"planVersion":"1.0","input":"samples/고용노동부/훈령-111558.hwp","output":"out/고용노동부/훈령-111558-vreplay.hwp","steps":[{"action":"replace_text","find":"금일천만원정","replace":"4월 15일"}]}			0.7.15	ATTEST_NOT_THIRD_PARTY	attest	capsule	258f18c9b598443268a952edacb66b0cb82dc0682448fec7168dd6d56e8ccb2d	611a6a392287d52b89a36cc65a845b46ee8dcc1c7eebf41eba7cac6c193c54c2	0.7.15	samples/고용노동부/훈령-111558.hwp	replace_text	0	0	none	고용노동부 훈령 건(#111557)은 구현자가 끝났다고 썼다. 가족=ATTEST_NOT_THIRD_PARTY. 이 문장은 판정에 쓰지 않는다.	missing	ATTEST_NOT_THIRD_PARTY
v-replay-111559	구현자 산문만으로 재현율을 100% 로 적겠습니다. case=111558 {"planVersion":"1.0","input":"samples/국토교통부/훈령-111559.hwp","output":"out/국토교통부/훈령-111559-vreplay.hwp","steps":[{"action":"replace_text","find":"사업기간 2025.01.01","replace":"행정안전부"}]}				PROSE_NOT_EVIDENCE	absent	prose	a62b9d7c5dd4649492edced769c5c787df18e85e2d5d7d9462ccf332b26734f3	146099d0dc94695f598ce89abf02e6841c16777ca9047dbd2a7f6928086c470a			prose	2	0	none	국토교통부 훈령 건(#111558)은 구현자가 끝났다고 썼다. 가족=PROSE_NOT_EVIDENCE. 이 문장은 판정에 쓰지 않는다.	missing	PROSE_NOT_EVIDENCE
v-replay-111560	{"planVersion":"1.0","input":"samples/환경부/훈령-111560.hwp","output":"out/환경부/훈령-111560-vreplay.hwp","steps":[{"action":"fill_fields","values":{"필드5":"행정안전부"}}]}			0.7.13	NO_EXPECT_SHA	verify	replay	24ff1c59baa0cc1a3078e74e7d0cfed169e635a6e66fb2ecb6d00e227fafbabf	969e6a7afd62961e48e7e2fe2f3bab2cab371e8fe1ab9ba2420e9caf11e258d3	0.7.13	samples/환경부/훈령-111560.hwp	fill_fields	2	0	none	환경부 훈령 건(#111559)은 구현자가 끝났다고 썼다. 가족=NO_EXPECT_SHA. 이 문장은 판정에 쓰지 않는다.	missing	NO_EXPECT_SHA
v-replay-111561	{"planVersion":"1.0","input":"samples/산업통상자원부/훈령-111561.hwpx","output":"out/산업통상자원부/훈령-111561-vreplay.hwpx","steps":[{"action":"fill_fields","values":{"필드6":"행정안전부"}}]}	deadbeef:111560	0	0.8.4	INVALID_EXPECT_SHA	verify	replay	d41dcc078d39544a4bf1fc253b106c83a971e7da1a49e178854750ee4f412721	610c7c5b7d9c7351ba9d7f3228343340a30a988eba7a03dbdf51d77a889164ef	0.8.4	samples/산업통상자원부/훈령-111561.hwpx	fill_fields	2	0	none	산업통상자원부 훈령 건(#111560)은 구현자가 끝났다고 썼다. 가족=INVALID_EXPECT_SHA. 이 문장은 판정에 쓰지 않는다.	length	INVALID_EXPECT_SHA
v-replay-111562	{"planVersion":"1.0","input":"samples/중소벤처기업부/훈령-111562.hwp","output":"out/중소벤처기업부/훈령-111562-vreplay.hwp","steps":[{"action":"fill_fields","values":{"필드7":"붙임 2. 산출내역서"}}]}	e4a40bc939da712beb264d1da6c7436ba3b540179adb82829495073ca950eb2e	1		TOOL_VERSION_MISSING	verify	replay	e3803a29b67088b2fdaf4f9e6b1eaea17ad5e4724ca59461f08d310f43306d1b	e4a40bc939da712beb264d1da6c7436ba3b540179adb82829495073ca950eb2e		samples/중소벤처기업부/훈령-111562.hwp	fill_fields	2	0	none	중소벤처기업부 훈령 건(#111561)은 구현자가 끝났다고 썼다. 가족=TOOL_VERSION_MISSING. 이 문장은 판정에 쓰지 않는다.		TOOL_VERSION_MISSING
v-replay-111563	{"planVersion":"1.0","input":"samples/문화체육관광부/훈령-111563.hwp","output":"out/문화체육관광부/훈령-111563-vreplay.hwp","steps":[{"action":"fill_fields","values":{"필드8":"붙임 2. 산출내역서"}}]}	4b00c7045907cb0e10849348bf7dd3fa9c3c0cd0ac8a88dd64794df68f878625	1	0.8.2	TOOL_VERSION_MISMATCH	verify	replay	c4e24960e3a95968baaee962097d2b5cbee3472a5b39be123e2accbc33209b28	4b00c7045907cb0e10849348bf7dd3fa9c3c0cd0ac8a88dd64794df68f878625	0.7.15	samples/문화체육관광부/훈령-111563.hwp	fill_fields	3	0	reproduced_field	문화체육관광부 훈령 건(#111562)은 구현자가 끝났다고 썼다. 가족=TOOL_VERSION_MISMATCH. 이 문장은 판정에 쓰지 않는다.		TOOL_VERSION_MISMATCH
v-replay-111564		a1f8e21add2d8c88b35014d25e4dd052198a309348f630e1bcad8dff615bdef3	1	0.8.1	NO_PLAN	verify	replay		efb8524b0cff204efcfd3de8421120a07a4bed09dab48bc0c950b6d555129318	0.8.1		missing	2	0	none	농림축산식품부 훈령 건(#111563)은 구현자가 끝났다고 썼다. 가족=NO_PLAN. 이 문장은 판정에 쓰지 않는다.		NO_PLAN
v-replay-111565	{"planVersion":"1.0","input":"samples/해양수산부/훈령-111565.hwp","output":"out/해양수산부/훈령-111565-vreplay.hwp","steps":[{"action":"fill_fields","values":{"필드10":"수신자 대외공문"}}]}	bb2155f4df2368e475b7acbe0188ff1d19302e32ed95c9137e1be1545464135c	1	0.8.0	LABOR_ACCEPTED	verify	capsule	2abaaeff5f1fa6e94c68677c8fa6de26529f3411f233a0f204c046aec64edf7a	bb2155f4df2368e475b7acbe0188ff1d19302e32ed95c9137e1be1545464135c	0.8.0	samples/해양수산부/훈령-111565.hwp	fill_fields	0	1	reproduced_field	해양수산부 훈령 건(#111564)은 구현자가 끝났다고 썼다. 가족=LABOR_ACCEPTED. 이 문장은 판정에 쓰지 않는다.		LABOR_ACCEPTED
v-replay-111566	{"planVersion":"1.0","input":"samples/여성가족부/훈령-111566.hwpx","output":"out/여성가족부/훈령-111566-vreplay.hwpx","steps":[{"action":"fill_fields","values":{"필드11":"수신자 대외공문"}}]}	aa1dac191d951fd1865298e2878cb3dada51a6c3b556e1e8c885f1d475ea1815	0	0.7.15	LABOR_REJECTED	verify	replay	1cfc47ecd09bb352d34c543f8f9f01b4d3dde821956dae5e69cc988354414dc3	028a8a7f398056a63ef6d39644d040408019dc1b48b58ae7113906cf7b2a23f7	0.7.15	samples/여성가족부/훈령-111566.hwpx	fill_fields	3	0	reproduced_field	여성가족부 훈령 건(#111565)은 구현자가 끝났다고 썼다. 가족=LABOR_REJECTED. 이 문장은 판정에 쓰지 않는다.		LABOR_REJECTED
v-replay-111567	{"planVersion":"1.0","input":"samples/통일부/훈령-111567.hwp","output":"out/통일부/훈령-111567-vreplay.hwp","steps":[{"action":"set_cell","table":2,"row":2,"col":6,"text":"수신자 대외공문"}]}			0.7.14	ATTEST_NOT_THIRD_PARTY	attest	replay	42e02518c7408494ed37dee963ec69308c46a8b667dba7d7354ae16df8b9cba3	00b8eea21be47e3966602577f1a86b72151d6ef578ef49cab7239ce427534e78	0.7.14	samples/통일부/훈령-111567.hwp	set_cell	0	0	none	통일부 훈령 건(#111566)은 구현자가 끝났다고 썼다. 가족=ATTEST_NOT_THIRD_PARTY. 이 문장은 판정에 쓰지 않는다.	missing	ATTEST_NOT_THIRD_PARTY
v-replay-111568	exit 3 이 났지만 도구 고장이므로 통과로 바꾸겠습니다. case=111567 {"planVersion":"1.0","input":"samples/외교부/훈령-111568.hwp","output":"out/외교부/훈령-111568-vreplay.hwp","steps":[{"action":"set_cell","table":3,"row":3,"col":7,"text":"금이천만원정"}]}				PROSE_NOT_EVIDENCE	absent	prose	f0b742ec9612473b12955837f5361d7068a7e4cc5d6d4403240e60ad42b70633	83de9e3c60a768e79f02bff24bf472d4fef0f1b608ed409958eb4fba05f991f5			prose	2	0	none	외교부 훈령 건(#111567)은 구현자가 끝났다고 썼다. 가족=PROSE_NOT_EVIDENCE. 이 문장은 판정에 쓰지 않는다.	missing	PROSE_NOT_EVIDENCE
v-replay-111569	{"planVersion":"1.0","input":"samples/국가보훈부/훈령-111569.hwp","output":"out/국가보훈부/훈령-111569-vreplay.hwp","steps":[{"action":"set_cell","table":0,"row":4,"col":0,"text":"금이천만원정"}]}			0.8.4	NO_EXPECT_SHA	verify	replay	dc51fa784243af40a029b949d1ff28106cfe000512922c802fba7e65d47cff1d	3d1454315c9cdf6a33517046610ac25a4b339b002d1986f56bac1448e18418e2	0.8.4	samples/국가보훈부/훈령-111569.hwp	set_cell	2	0	none	국가보훈부 훈령 건(#111568)은 구현자가 끝났다고 썼다. 가족=NO_EXPECT_SHA. 이 문장은 판정에 쓰지 않는다.	missing	NO_EXPECT_SHA
v-replay-111570	{"planVersion":"1.0","input":"samples/인사혁신처/훈령-111570.hwp","output":"out/인사혁신처/훈령-111570-vreplay.hwp","steps":[{"action":"set_cell","table":1,"row":5,"col":1,"text":"금이천만원정"}]}	not-a-sha256-digest:111569	0	0.8.3	INVALID_EXPECT_SHA	verify	replay	f6ea4eb0c29372bed8c8e3ea9cc2f1fe1fe7f729836410b2057827062ab9f89a	98259b9426acc5f68d3498d626aae793300fe76ff57da7d736c07ec026639144	0.8.3	samples/인사혁신처/훈령-111570.hwp	set_cell	2	0	none	인사혁신처 훈령 건(#111569)은 구현자가 끝났다고 썼다. 가족=INVALID_EXPECT_SHA. 이 문장은 판정에 쓰지 않는다.	length	INVALID_EXPECT_SHA
v-replay-111571	{"planVersion":"1.0","input":"samples/국무조정실/훈령-111571.hwpx","output":"out/국무조정실/훈령-111571-vreplay.hwpx","steps":[{"action":"set_cell","table":2,"row":6,"col":2,"text":"사업기간 2026.03.01"}]}	38e54c856a3bba36c1e6dad96393abc042fbbef08b7908353cf3d1ee8458f262	1		TOOL_VERSION_MISSING	verify	replay	6911691ddad1ade01beb2140c7c19682a089c637ca287e16dca8e76db68cb544	38e54c856a3bba36c1e6dad96393abc042fbbef08b7908353cf3d1ee8458f262		samples/국무조정실/훈령-111571.hwpx	set_cell	2	0	none	국무조정실 훈령 건(#111570)은 구현자가 끝났다고 썼다. 가족=TOOL_VERSION_MISSING. 이 문장은 판정에 쓰지 않는다.		TOOL_VERSION_MISSING
v-replay-111572	{"planVersion":"1.0","input":"samples/감사원/훈령-111572.hwp","output":"out/감사원/훈령-111572-vreplay.hwp","steps":[{"action":"set_cell","table":3,"row":7,"col":3,"text":"사업기간 2026.03.01"}]}	992ccdcfc131d869890cabe3b83bfb53bb19f3354a3584ab74b98d8d4c996629	1	0.8.1	TOOL_VERSION_MISMATCH	verify	replay	9a9f6f6dfbd9cf13ce2532185061a95ebb671dffeba3a51583832ec17f8a6c1d	992ccdcfc131d869890cabe3b83bfb53bb19f3354a3584ab74b98d8d4c996629	0.7.14	samples/감사원/훈령-111572.hwp	set_cell	3	0	reproduced_field	감사원 훈령 건(#111571)은 구현자가 끝났다고 썼다. 가족=TOOL_VERSION_MISMATCH. 이 문장은 판정에 쓰지 않는다.		TOOL_VERSION_MISMATCH
v-replay-111573		0baa7d47f3bbbc659a535713e8b2de271490d0b893ea14ae9c6de40cf0e68b6d	1	0.8.0	NO_PLAN	verify	replay		d76101f5a2333806371b7149a2bcbc6d17fed03f8fa18cbb65519e38bd71a09d	0.8.0		missing	2	0	none	공정거래위원회 훈령 건(#111572)은 구현자가 끝났다고 썼다. 가족=NO_PLAN. 이 문장은 판정에 쓰지 않는다.		NO_PLAN
v-replay-111574	{"planVersion":"1.0","input":"samples/금융위원회/훈령-111574.hwp","output":"out/금융위원회/훈령-111574-vreplay.hwp","steps":[{"action":"set_checkbox","name":"동의0","checked":true}]}	a853e3d02be92a14060e1de826dc7859978f3ae8cec803e5b1672423b32f88e6	1	0.7.15	LABOR_ACCEPTED	verify	replay	989fa58a277e6b5ca4f07bb38048e880ed7d5d037c1b33490a8101a0566be481	a853e3d02be92a14060e1de826dc7859978f3ae8cec803e5b1672423b32f88e6	0.7.15	samples/금융위원회/훈령-111574.hwp	set_checkbox	0	1	reproduced_field	금융위원회 훈령 건(#111573)은 구현자가 끝났다고 썼다. 가족=LABOR_ACCEPTED. 이 문장은 판정에 쓰지 않는다.		LABOR_ACCEPTED
v-replay-111575	{"planVersion":"1.0","input":"samples/개인정보보호위원회/훈령-111575.hwp","output":"out/개인정보보호위원회/훈령-111575-vreplay.hwp","steps":[{"action":"set_checkbox","name":"동의1","checked":true}]}	45ebb5654869d41e7ef1fd666f4f7781ce054eae296ea910092bdafca2e8e311	0	0.7.14	LABOR_REJECTED	verify	replay	c1a1c261e8d14f70fb493f4fec9f79974a3118a8add3463b6fd04b224110da6d	1a89c74408ae238d4288e03faf09f7376383a31ffc6967feb06d006b788c444c	0.7.14	samples/개인정보보호위원회/훈령-111575.hwp	set_checkbox	3	0	reproduced_field	개인정보보호위원회 훈령 건(#111574)은 구현자가 끝났다고 썼다. 가족=LABOR_REJECTED. 이 문장은 판정에 쓰지 않는다.		LABOR_REJECTED
v-replay-111576	{"planVersion":"1.0","input":"samples/서울특별시/훈령-111576.hwpx","output":"out/서울특별시/훈령-111576-vreplay.hwpx","steps":[{"action":"set_checkbox","name":"동의2","checked":true}]}			0.7.13	ATTEST_NOT_THIRD_PARTY	attest	capsule	c7bb05a9383a5082081735f326a19d7e31aaa1f3def2284c50d7bfeb0129df3d	bb4d019486f28e6f651e97b4fa905ce32f8e158fa09a691aed479a8c9b2cecec	0.7.13	samples/서울특별시/훈령-111576.hwpx	set_checkbox	0	0	none	서울특별시 훈령 건(#111575)은 구현자가 끝났다고 썼다. 가족=ATTEST_NOT_THIRD_PARTY. 이 문장은 판정에 쓰지 않는다.	missing	ATTEST_NOT_THIRD_PARTY
v-replay-111577	로컬에서 재실행했고 성공했습니다. 해시 대조는 생략했습니다. case=111576 {"planVersion":"1.0","input":"samples/부산광역시/훈령-111577.hwp","output":"out/부산광역시/훈령-111577-vreplay.hwp","steps":[{"action":"set_checkbox","name":"동의3","checked":true}]}				PROSE_NOT_EVIDENCE	absent	prose	cfdbf97102dc5b4ed8647133026f9d45dfe3ff27f36e5272afd3707b3d26e088	358f7c5187dc199ec5e10ee0fa1a87b7a64ac1c1bb729bd7ea5db27c6431076c			prose	2	0	none	부산광역시 훈령 건(#111576)은 구현자가 끝났다고 썼다. 가족=PROSE_NOT_EVIDENCE. 이 문장은 판정에 쓰지 않는다.	missing	PROSE_NOT_EVIDENCE
v-replay-111578	{"planVersion":"1.0","input":"samples/대구광역시/훈령-111578.hwp","output":"out/대구광역시/훈령-111578-vreplay.hwp","steps":[{"action":"set_checkbox","name":"동의4","checked":true}]}			0.8.3	NO_EXPECT_SHA	verify	replay	b7c4b3fc7dd7031edf0fe3178bf28f0a7de2bf3f93e8aa00c929714575b2b13c	295499d555d5397e55902cba79b4eead53462ed89942d67df3fbd05628a0d0ec	0.8.3	samples/대구광역시/훈령-111578.hwp	set_checkbox	2	0	none	대구광역시 훈령 건(#111577)은 구현자가 끝났다고 썼다. 가족=NO_EXPECT_SHA. 이 문장은 판정에 쓰지 않는다.	missing	NO_EXPECT_SHA
v-replay-111579	{"planVersion":"1.0","input":"samples/인천광역시/훈령-111579.hwp","output":"out/인천광역시/훈령-111579-vreplay.hwp","steps":[{"action":"set_checkbox","name":"동의5","checked":true}]}	zzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzz:111578	0	0.8.2	INVALID_EXPECT_SHA	verify	replay	cb13cb91a5146c59485519cbb6da46cdea7471d48c52c8c6efad9aaa7ef28e85	f3f54c09dc5a0b010992fbbf1a32084fe521536520c822d73721ee143d81201d	0.8.2	samples/인천광역시/훈령-111579.hwp	set_checkbox	2	0	none	인천광역시 훈령 건(#111578)은 구현자가 끝났다고 썼다. 가족=INVALID_EXPECT_SHA. 이 문장은 판정에 쓰지 않는다.	length	INVALID_EXPECT_SHA
v-replay-111580	{"planVersion":"1.0","input":"samples/광주광역시/훈령-111580.hwp","output":"out/광주광역시/훈령-111580-vreplay.hwp","steps":[{"action":"set_checkbox","name":"동의6","checked":true}]}	cb8996f6089e833dbc13db3f305f11c71fdadb2e5b32b3d191b131d837104034	1		TOOL_VERSION_MISSING	verify	replay	12d32443ddcfcdc423bd66fc933e8de48e829878c7b098310cca62d4186a33e6	cb8996f6089e833dbc13db3f305f11c71fdadb2e5b32b3d191b131d837104034		samples/광주광역시/훈령-111580.hwp	set_checkbox	2	0	none	광주광역시 훈령 건(#111579)은 구현자가 끝났다고 썼다. 가족=TOOL_VERSION_MISSING. 이 문장은 판정에 쓰지 않는다.		TOOL_VERSION_MISSING
v-replay-111581	{"planVersion":"1.0","input":"samples/경기도/훈령-111581.hwpx","output":"out/경기도/훈령-111581-vreplay.hwpx","steps":[{"action":"redact","find":"개인정보 수집·이용"}]}	140a7c0f533cd5b1815a4585212c647ed6a9a277f8ca00864b1abc8262147da1	1	0.8.0	TOOL_VERSION_MISMATCH	verify	replay	b689a0733dfb0c80d31f9847331d1a0c16d1df867d3a73e3a62183304f44f560	140a7c0f533cd5b1815a4585212c647ed6a9a277f8ca00864b1abc8262147da1	0.7.13	samples/경기도/훈령-111581.hwpx	redact	3	0	reproduced_field	경기도 훈령 건(#111580)은 구현자가 끝났다고 썼다. 가족=TOOL_VERSION_MISMATCH. 이 문장은 판정에 쓰지 않는다.		TOOL_VERSION_MISMATCH
v-replay-111582		9864d0a091aca0f59a93d22f79252acbac8d2e24e2dffd10c5a40290a7887ced	1	0.7.15	NO_PLAN	verify	replay		ed5e9c8a3c714cd81af4edc8b6bf5279c03b452e0524031e7633c36fc69d96cd	0.7.15		missing	2	0	none	강원특별자치도 훈령 건(#111581)은 구현자가 끝났다고 썼다. 가족=NO_PLAN. 이 문장은 판정에 쓰지 않는다.		NO_PLAN
v-replay-111583	{"planVersion":"1.0","input":"samples/충청북도/훈령-111583.hwp","output":"out/충청북도/훈령-111583-vreplay.hwp","steps":[{"action":"redact","find":"검토 의견 없음"}]}	1c25da178980f189d1216267e00d3a530b47b43cd626a05b5e120a91c2ac4dad	1	0.7.14	LABOR_ACCEPTED	verify	capsule	195ec6b6f18aae78b582ff7503cd0e4f97a3cc5c88f342ea57fc14f8f93610bd	1c25da178980f189d1216267e00d3a530b47b43cd626a05b5e120a91c2ac4dad	0.7.14	samples/충청북도/훈령-111583.hwp	redact	0	1	reproduced_field	충청북도 훈령 건(#111582)은 구현자가 끝났다고 썼다. 가족=LABOR_ACCEPTED. 이 문장은 판정에 쓰지 않는다.		LABOR_ACCEPTED
v-replay-111584	{"planVersion":"1.0","input":"samples/전북특별자치도/훈령-111584.hwp","output":"out/전북특별자치도/훈령-111584-vreplay.hwp","steps":[{"action":"redact","find":"한컴 공식 출력과 동일"}]}	c98119a48256d1a2c7abc0cd3a0fa6736d6b57686775e6933b6edf8bf7a7bdb9	0	0.7.13	LABOR_REJECTED	verify	replay	ce55b28d314158b9564d869ce2258787a757e68ab7dcf6f770753b1da6803da9	ebddf8eb47373f789f0e2d0262a8108a888bce78d11ad6fe224d76c694e18f90	0.7.13	samples/전북특별자치도/훈령-111584.hwp	redact	3	0	reproduced_field	전북특별자치도 훈령 건(#111583)은 구현자가 끝났다고 썼다. 가족=LABOR_REJECTED. 이 문장은 판정에 쓰지 않는다.		LABOR_REJECTED
v-replay-111585	{"planVersion":"1.0","input":"samples/경상남도/훈령-111585.hwp","output":"out/경상남도/훈령-111585-vreplay.hwp","steps":[{"action":"redact","find":"2025년 1차"}]}			0.8.4	ATTEST_NOT_THIRD_PARTY	attest	replay	28cc7f509d660a1ea43571e15550c440208f78160ed6b0a3227674ebc247753c	c81aec8fd026ea45ff6b77bd7daa04e386a3142829bcdab0314a786a85108019	0.8.4	samples/경상남도/훈령-111585.hwp	redact	0	0	none	경상남도 훈령 건(#111584)은 구현자가 끝났다고 썼다. 가족=ATTEST_NOT_THIRD_PARTY. 이 문장은 판정에 쓰지 않는다.	missing	ATTEST_NOT_THIRD_PARTY
v-replay-111586	작업이 완료되었습니다. 산출물이 맞다고 확신합니다. case=111585 {"planVersion":"1.0","input":"samples/제주특별자치도/훈령-111586.hwpx","output":"out/제주특별자치도/훈령-111586-vreplay.hwpx","steps":[{"action":"redact","find":"3월 31일"}]}				PROSE_NOT_EVIDENCE	absent	prose	1cd6609d65430e5914bc51cd95d57e607e9b46b26069d12771901b1dd9bc5835	984287b2e667c8dd313a68a663a894afc30debd6987b83fa7ff049fbfd2c1e86			prose	2	0	none	제주특별자치도 훈령 건(#111585)은 구현자가 끝났다고 썼다. 가족=PROSE_NOT_EVIDENCE. 이 문장은 판정에 쓰지 않는다.	missing	PROSE_NOT_EVIDENCE
